UNITID,year,INSTNM,Secondary school GPA,Secondary school rank,Secondary school record,Completion of college-preparatory program,Recommendations,Formal demonstration of competencies,Admission test scores,TOEFL (Test of English as a Foreign Language,"Other Test (Wonderlic, WISC-III, etc.)  ",APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,percAdm,percAdmMen,percAdmWom,LOCALE,ADDR,CITY,STABBR,ZIP,GROFFER,HDEGOFR1,CARNEGIE,CCBASIC,INSTSIZE,C15BASIC,C18BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C21BASIC,English Proficiency Test,Work experience,Personal statement or essay,Legacy status,APPLCNAN,APPLCNUN,ADMSSNAN,ADMSSNUN,ENRLAN,ENRLUN,ENRLFTAN,ENRLFTUN,ENRLPTAN,ENRLPTUN,SATVR50,SATMT50,ACTCM50,ACTEN50,ACTMT50
213543.0,2014,Lehigh University,Recommended,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,11512,6604.0,4908.0,3945.0,2019.0,1926.0,1299.0,702.0,597.0,1299.0,702.0,597.0,,,,878.0,68.0,421.0,32.0,590.0,670.0,640.0,740.0,,,28.0,32.0,,,,,,,34.0,31.0,39.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",,,,,,,,,,,,,,,,,,,,,,,,,,,
213543.0,2015,Lehigh University,Recommended,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,12843,7299.0,5544.0,3905.0,2019.0,1886.0,1261.0,708.0,553.0,1261.0,708.0,553.0,,,,800.0,63.0,461.0,37.0,590.0,680.0,640.0,740.0,,,29.0,32.0,,,,,,,30.0,28.0,34.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
213543.0,2016,Lehigh University,Recommended,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,13403,7548.0,5855.0,3499.0,1777.0,1722.0,1249.0,690.0,559.0,1249.0,690.0,559.0,,,,727.0,58.0,522.0,42.0,590.0,680.0,640.0,740.0,,,29.0,32.0,28.0,33.0,28.0,33.0,,,26.0,24.0,29.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
213543.0,2017,Lehigh University,Recommended,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,13871,7588.0,6283.0,3489.0,1700.0,1789.0,1234.0,636.0,598.0,1234.0,636.0,598.0,,,,626.0,51.0,608.0,49.0,620.0,700.0,650.0,730.0,,,29.0,32.0,28.0,34.0,27.0,32.0,,,25.0,22.0,28.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
213543.0,2018,Lehigh University,Recommended,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,15622,8629.0,6993.0,3488.0,1708.0,1780.0,1275.0,664.0,611.0,1275.0,664.0,611.0,,,,809.0,63.0,466.0,37.0,620.0,690.0,650.0,760.0,,,29.0,33.0,29.0,34.0,27.0,32.0,,,22.0,20.0,25.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
213543.0,2019,Lehigh University,Recommended,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,15649,8926.0,6723.0,5023.0,2608.0,2415.0,1406.0,776.0,630.0,1406.0,776.0,630.0,,,,981.0,70.0,425.0,30.0,620.0,690.0,660.0,760.0,,,29.0,33.0,30.0,35.0,27.0,33.0,,,32.0,29.0,36.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
213543.0,2020,Lehigh University,Recommended,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Considered but not required,Recommended,Neither required nor recommended,12389,6884.0,5505.0,6138.0,3167.0,2971.0,1370.0,749.0,621.0,1370.0,749.0,621.0,,,,964.0,70.0,388.0,28.0,610.0,693.0,650.0,740.0,,,29.0,33.0,29.0,34.0,27.0,32.0,,,50.0,46.0,54.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
213543.0,2021,Lehigh University,Recommended,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Considered but not required,Recommended,Neither required nor recommended,14107,7317.0,6790.0,6485.0,3001.0,3484.0,1519.0,793.0,726.0,1519.0,793.0,726.0,,,,543.0,36.0,278.0,18.0,645.0,730.0,680.0,760.0,,,30.0,34.0,31.0,35.0,28.0,34.0,,,46.0,41.0,51.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: High Research Activity
","Professions plus arts & sciences, some graduate coexistence","Research Doctoral: Comprehensive programs, no medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",High undergraduate,"Four-year, medium, primarily residential","Doctoral Universities: High Research Activity
",,,,,,,,,,,,,,,,,,,
213543.0,2022,Lehigh University,Required to be considered for admission,"Not considered for admission, even if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not considered for admission, even if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",15163,7744.0,7419.0,5607.0,2713.0,2894.0,1511.0,804.0,707.0,1511.0,804.0,707.0,,,,552.0,37.0,198.0,13.0,660.0,720.0,680.0,770.0,,,30.0,33.0,30.0,35.0,28.0,33.0,,,37.0,35.0,39.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: High Research Activity
","Professions plus arts & sciences, some graduate coexistence","Research Doctoral: Comprehensive programs, no medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",High undergraduate,"Four-year, medium, primarily residential","Doctoral Universities: High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",0.0,0.0,,0.0,,0.0,,0.0,,,690.0,720.0,32.0,33.0,30.0
213543.0,2023,Lehigh University,Required to be considered for admission,"Not considered for admission, even if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not considered for admission, even if submitted","Not required for admission, but considered if submitted (Test Optional)",,"Not considered for admission, even if submitted (Test Blind)",18415,9193.0,9222.0,5389.0,2536.0,2853.0,1531.0,763.0,768.0,1531.0,763.0,768.0,,,,500.0,33.0,152.0,10.0,670.0,730.0,680.0,760.0,,,31.0,33.0,31.0,35.0,28.0,32.0,,,29.0,28.0,31.0,City: Small,27 Memorial Drive West,Bethlehem,PA,18015,Graduate degree or certificate offering,Doctor's degree - research/scholarship,Doctoral/Research Universities--Extensive,Research Universities (high research activity),"5,000 - 9,999",Doctoral Universities: Higher Research Activity,"Doctoral Universities: High Research Activity
","Professions plus arts & sciences, some graduate coexistence","Research Doctoral: Comprehensive programs, no medical/veterinary school","Four-year, full-time, more selective, lower transfer-in",High undergraduate,"Four-year, medium, primarily residential","Doctoral Universities: High Research Activity
",Required to be considered for admission,"Not required for admission, but considered if submitted",Required to be considered for admission,"Not required for admission, but considered if submitted",0.0,0.0,,0.0,,0.0,,0.0,,,710.0,720.0,32.0,34.0,30.0
215062.0,2014,University of Pennsylvania,Recommended,Recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Do not know,35866,18286.0,17580.0,3718.0,1771.0,1947.0,2425.0,1187.0,1238.0,2425.0,1187.0,1238.0,0.0,0.0,0.0,1598.0,66.0,827.0,34.0,670.0,770.0,690.0,780.0,690.0,780.0,31.0,34.0,32.0,35.0,30.0,34.0,8.0,10.0,10.0,10.0,11.0,City: Large,34th & Spruce Street,Philadelphia,PA,19104-6303,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",,,,,,,,,,,,,,,,,,,,,,,,,,,
215062.0,2015,University of Pennsylvania,Required,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Do not know,37268,19026.0,18242.0,3787.0,1827.0,1960.0,2435.0,1186.0,1249.0,2435.0,1186.0,1249.0,0.0,0.0,0.0,1408.0,58.0,1027.0,42.0,680.0,760.0,700.0,790.0,690.0,780.0,31.0,34.0,32.0,35.0,30.0,35.0,8.0,10.0,10.0,10.0,11.0,City: Large,34th & Spruce Street,Philadelphia,PA,19104-6303,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
215062.0,2016,University of Pennsylvania,Required,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,38918,19401.0,19517.0,3674.0,1756.0,1918.0,2491.0,1205.0,1286.0,2491.0,1205.0,1286.0,0.0,0.0,0.0,1429.0,57.0,1062.0,43.0,680.0,770.0,700.0,800.0,,,32.0,35.0,32.0,35.0,30.0,35.0,,,9.0,9.0,10.0,City: Large,34th & Spruce Street,Philadelphia,PA,19104-6303,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
215062.0,2017,University of Pennsylvania,Required,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,40413,20299.0,20114.0,3757.0,1732.0,2025.0,2456.0,1157.0,1299.0,2456.0,1157.0,1299.0,0.0,0.0,0.0,1138.0,46.0,1318.0,54.0,700.0,770.0,720.0,790.0,,,32.0,35.0,33.0,35.0,30.0,35.0,,,9.0,9.0,10.0,City: Large,34th & Spruce Street,Philadelphia,PA,19104-6303,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,,,,,,,,,,,,,,,,,,,,,,,,,,
215062.0,2018,University of Pennsylvania,Required,Neither required nor recommended,Required,Recommended,Required,Neither required nor recommended,Required,Recommended,Neither required nor recommended,44491,22162.0,22329.0,3740.0,1700.0,2040.0,2518.0,1141.0,1377.0,2518.0,1141.0,1377.0,0.0,0.0,0.0,1366.0,54.0,1152.0,46.0,690.0,760.0,730.0,790.0,,,32.0,35.0,34.0,36.0,31.0,35.0,,,8.0,8.0,9.0,City: Large,34th & Spruce Street,Philadelphia,PA,19104-6303,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Doctoral/Research Universities--Extensive,Research Universities (very high research activity),"20,000 and above",Doctoral Universities: Highest Research Activity,"Doctoral Universities: Very High Research Activity
",,,,,,,,,,,,,,,,,,,,,,,,,
